INCIDENT_ID,INCIDENT_NAME,DESCRIPTION,SEVERITY_ID,INCIDENT_TYPE_ID,ASSIGNED_USER_ID,ASSIGNED_DATE,RESOLUTION_DATE,DATE_FROM,DATE_TO,SOURCE_ID,ASSIGNED_ROLE_ID,LEVEL_ID,CUST_SATISFY,PRODUCT_ID,DIM_RELEASE_ID,INCIDENT_UNIQUEID,INC_STATUS_ID,INC_STATUS,INCIDENT_DUE
744,ABC not authorised the hold records in case some of post actions are failed,ABC not authorised the hold records in case some of post actions are failed,1,2,NULL,2017-03-23 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,125,2,0,112,41,WRO-167-39696,3,Closed,0
745,Disbursement fails with error  @ID=[No Value] Error=[errorMessage.xslXML.MSGFirstOntarioC,Disbursement fails with error  @ID=[No Value] Error=[errorMessage.xslXML.MSGFirstOntarioC,3,2,NULL,2017-03-31 00:00:00,2017-04-06 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,JMB-583-59608,3,Closed,0
746,Model synchronization and scripting,Model synchronization and scripting,1,2,NULL,2017-04-03 00:00:00,2017-04-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,123,2,0,110,39,QYT-186-61536,3,Closed,0
747,Validata is extremely slow,Validata is extremely slow,5,2,NULL,2017-04-03 00:00:00,2017-10-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,IEI-999-40273,3,Closed,0
748,Loan Creation on Quickrun failing,Loan Creation on Quickrun failing,3,2,NULL,2017-04-03 00:00:00,2017-04-04 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,FXF-755-69257,3,Closed,0
749,Test Engine - 53 is not executing when it is scheduled,Test Engine - 53 is not executing when it is scheduled,3,2,NULL,2017-04-04 00:00:00,2017-04-11 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,CJE-392-69864,3,Closed,0
750,Regular loan payment is failing on the loan enquiry for some test cases and passing on others,Regular loan payment is failing on the loan enquiry for some test cases and passing on others,3,2,NULL,2017-04-06 00:00:00,2017-04-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,QIG-680-56866,3,Closed,0
751,The Create step is changing to View step as we click on ‘Check Values’ on Txn Complete message.,The Create step is changing to View step as we click on ‘Check Values’ on Txn Complete message.,1,2,NULL,2017-04-06 00:00:00,2017-10-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,123,2,0,110,39,XBN-967-89901,3,Closed,0
752,AA Product synchronization taking too long,AA Product synchronization taking too long,1,2,NULL,2017-04-11 00:00:00,2018-08-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,165,2,0,110,39,VBV-497-27148,3,Closed,0
753,IE 11 note diplaying frames in Validata ATS properly,IE 11 note diplaying frames in Validata ATS properly,1,2,NULL,2017-04-11 00:00:00,2017-04-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,165,2,0,110,39,WBY-466-24242,3,Closed,0
754,How do I do Automatic Calculations on multiple items in the same field?,How do I do Automatic Calculations on multiple items in the same field?,2,2,NULL,2017-04-11 00:00:00,2017-04-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,MUO-720-83534,3,Closed,0
755,Failed to commit the deal,Failed to commit the deal,4,2,NULL,2017-04-26 00:00:00,2017-04-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,TVG-657-48363,3,Closed,0
756,"Customization on local versions in order to execute ","Customization on local versions in order to execute ",4,2,NULL,2017-04-26 00:00:00,2017-04-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,CDS-571-40611,3,Closed,0
757,Local synchronization for versions/enquiries,Local synchronization for versions/enquiries,3,2,NULL,2017-04-26 00:00:00,2017-08-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,TDV-395-46276,3,Closed,0
758,"Copy option in T24 with Web adapter exectuion ","Copy option in T24 with Web adapter exectuion ",2,2,NULL,2017-05-02 00:00:00,2017-09-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,VPX-695-79623,3,Closed,0
759,During the last action something went wrong!  We are unable to access Validata,During the last action something went wrong!  We are unable to access Validata,3,2,NULL,2017-05-02 00:00:00,2017-05-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,QYC-417-86053,3,Closed,0
760,Test Engine - 54 has crashed and stopped working,Test Engine - 54 has crashed and stopped working,5,2,NULL,2017-05-01 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,LXS-137-32596,3,Closed,0
761,Problem with French computers.,Problem with French computers.,3,2,NULL,2017-05-04 00:00:00,2017-05-11 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,FJJ-477-14614,3,Closed,0
762,Error during import a bcon pack from t24 Environment. Issue with ftp,Error during import a bcon pack from t24 Environment. Issue with ftp,2,2,NULL,2017-05-09 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,112,41,VVM-641-10701,3,Closed,0
763,Microcred Workflow specifics,Microcred Workflow specifics,3,2,NULL,2017-05-10 00:00:00,2017-08-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,ZTS-945-80376,3,Closed,0
764,Issues with excel reports,Issues with excel reports,1,2,NULL,2017-05-11 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,AZQ-528-41229,3,Closed,0
765,Data Compare tool has issue with %eqnuiry in the local T24 enviroment,Data Compare tool has issue with %eqnuiry in the local T24 enviroment,5,2,NULL,2017-05-15 00:00:00,2017-05-24 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,AUI-473-41627,3,Closed,0
766,Validata SAS service not starting,Validata SAS service not starting,3,2,NULL,2017-05-19 00:00:00,2017-05-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,VJS-714-97001,3,Closed,0
767,Query on ValiData/BankBI setup,Query on ValiData/BankBI setup,1,2,NULL,2017-05-22 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,GIP-790-91740,3,Closed,0
768,IE HELPER MAIN CLASS-STATUS=INCOMPATIBLE,IE HELPER MAIN CLASS-STATUS=INCOMPATIBLE,3,2,NULL,2017-05-22 00:00:00,2017-05-24 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,VQM-937-17176,3,Closed,0
769,Banco Popular: Values in dropdown list of customer app/version not populated in ATS,Banco Popular: Values in dropdown list of customer app/version not populated in ATS,1,2,NULL,2017-05-25 00:00:00,2017-07-04 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,YWF-585-88035,3,Closed,0
770,"Banco Popular: FT_ Forex_ Spanish version of Sm.scripting test case not saved correctly ","Banco Popular: FT_ Forex_ Spanish version of Sm.scripting test case not saved correctly ",4,2,NULL,2017-05-25 00:00:00,2017-07-11 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,NUL-809-40164,3,Closed,0
771,Banco Popular: Deposit creation use local version that opens another version,Banco Popular: Deposit creation use local version that opens another version,1,4,NULL,2017-05-25 00:00:00,2017-07-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,WBH-766-76319,3,Closed,0
772,Banco Popular: Exception during COB Monitor cycles,Banco Popular: Exception during COB Monitor cycles,5,2,NULL,2017-05-28 00:00:00,2017-05-30 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,HSS-854-28283,3,Closed,0
773,T24 Deployment - No records in package,T24 Deployment - No records in package,1,2,NULL,2017-05-29 00:00:00,2017-06-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,112,41,KBU-620-34481,3,Closed,0
774,Banco Popular: COMO Logs can not be retrieved during COB Monitoring,Banco Popular: COMO Logs can not be retrieved during COB Monitoring,5,2,NULL,2017-05-30 00:00:00,2017-06-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,FKR-287-99441,3,Closed,0
775,Requirements missing from traceability report download,Requirements missing from traceability report download,1,2,NULL,2017-06-01 00:00:00,2017-08-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,165,2,0,110,39,SDJ-715-55276,3,Closed,0
776,T24 Build Control Deployment failure,T24 Build Control Deployment failure,1,2,NULL,2017-06-02 00:00:00,2017-07-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,112,41,CEJ-252-47804,3,Closed,0
777,How to add the 'Release Stream' 'Release Iteration' and 'Work Package' to the message of an alert,How to add the 'Release Stream' 'Release Iteration' and 'Work Package' to the message of an alert,1,2,NULL,2017-06-05 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,TTV-966-72121,3,Closed,0
778,Scheduled test executions are failing when they were previously passed,Scheduled test executions are failing when they were previously passed,3,6,NULL,2017-06-14 00:00:00,2017-09-08 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,XDF-967-64144,3,Closed,0
779,Pull data of Executed batch,Pull data of Executed batch,2,2,NULL,2017-06-14 00:00:00,2017-06-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,HNJ-350-73308,3,Closed,0
780,Screen sots are showing dark screens,Screen sots are showing dark screens,2,7,NULL,2017-06-15 00:00:00,2017-06-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,WHG-788-55577,3,Closed,0
781,Banco Popular: COB Tool: Incident report contains incorrect values,Banco Popular: COB Tool: Incident report contains incorrect values,3,2,NULL,2017-06-13 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,143,72,NQF-737-66028,3,Closed,0
782,Banco Popular: COB tool: Missing COB stages progress and Jobs COMO logs,Banco Popular: COB tool: Missing COB stages progress and Jobs COMO logs,1,2,NULL,2017-06-15 00:00:00,2017-09-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,AUS-992-25854,3,Closed,0
783,Banco Popular: Adding new COB Tool Stages is not working properly,Banco Popular: Adding new COB Tool Stages is not working properly,2,2,NULL,2017-06-16 00:00:00,2017-08-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,143,72,UJR-594-83279,3,Closed,0
784,Banco Popular: T24HTTPTester - Changing Password for user is failing,Banco Popular: T24HTTPTester - Changing Password for user is failing,2,2,NULL,2017-06-18 00:00:00,2017-09-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,142,71,RGT-307-24768,3,Closed,0
785,Script Librrian Desktop execution issue,Script Librrian Desktop execution issue,3,2,NULL,2017-06-20 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,VEE-946-89556,3,Closed,0
786,"Scripting Error ","Scripting Error ",3,6,NULL,2017-06-21 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,CPV-990-90130,3,Closed,0
787,SAS client error when clicking to view CR / Task,SAS client error when clicking to view CR / Task,2,2,NULL,2017-06-22 00:00:00,2017-07-25 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,MHW-960-83101,3,Closed,0
788,"Banco Popular: Customer creation with local version not supported ","Banco Popular: Customer creation with local version not supported ",2,4,NULL,2017-06-22 00:00:00,2017-08-03 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,SLX-863-92915,3,Closed,0
789,Banco Popular Project information,Banco Popular Project information,1,7,NULL,2017-07-03 00:00:00,2017-08-29 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,CCT-190-22232,3,Closed,0
790,Banco Popular: Model Synchronization Wizard versions error,Banco Popular: Model Synchronization Wizard versions error,1,2,NULL,2017-07-05 00:00:00,2017-07-24 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,CIM-922-97934,3,Closed,0
791,Banco popular: T24 Data Compare error during customer and teller compare,Banco popular: T24 Data Compare error during customer and teller compare,1,2,NULL,2017-07-06 00:00:00,2017-09-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,AEL-597-89344,3,Closed,0
792,Error when editing HELPTEXT.MENU record,Error when editing HELPTEXT.MENU record,2,2,NULL,2017-07-10 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,112,41,BBQ-883-93426,3,Closed,0
793,Banco Popular: Attach document to test case using ATS server for every file not convenient,Banco Popular: Attach document to test case using ATS server for every file not convenient,1,4,NULL,2017-07-18 00:00:00,2017-10-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,HIW-844-85260,4,On Hold,0
794,ABC Alert: Task Assigned By,ABC Alert: Task Assigned By,2,6,NULL,2017-07-20 00:00:00,2017-09-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,112,41,GIH-673-75060,3,Closed,0
795,Inconsistent Execution of Batch Jobs,Inconsistent Execution of Batch Jobs,6,2,NULL,2017-07-25 00:00:00,2018-08-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,BVR-720-90993,3,Closed,0
796,Issue during Syncroning T24 library in a new catalogue,Issue during Syncroning T24 library in a new catalogue,1,2,NULL,2017-07-26 00:00:00,2017-08-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,CNI-892-14737,3,Closed,0
797,Error while trying to do Batch Execution,Error while trying to do Batch Execution,5,2,NULL,2017-07-26 00:00:00,2018-02-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,UJW-824-55555,3,Closed,0
798,Banco Popular: Web adapter did not retry to input value in field,Banco Popular: Web adapter did not retry to input value in field,1,2,NULL,2017-07-27 00:00:00,2017-09-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,LIK-499-86663,3,Closed,0
799,Check in Failure on Assign to Task,Check in Failure on Assign to Task,1,2,NULL,2018-03-12 00:00:00,2018-08-31 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,IMV-713-88311,7,Client Action Required,1
800,Unable to Connect to the Environment,Unable to Connect to the Environment,1,2,NULL,2018-08-16 00:00:00,2018-11-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,UVX-182-48325,3,Closed,0
801,The Staff Loan Ordinary Loan never goes past the Cashpool step,The Staff Loan Ordinary Loan never goes past the Cashpool step,1,7,NULL,2018-08-23 00:00:00,2018-11-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,OBJ-695-23640,3,Closed,0
802,Getting and error message  `Unable to retrieve error message. Please increase waiting time for the l,"Getting and error message  `Unable to retrieve error message. Please increase waiting time for the last operation` when executing Trade Finance Loan.This is in the Account Sweep Step                        ",1,2,NULL,2018-10-11 00:00:00,2018-11-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,TVM-972-87777,3,Closed,0
803,I keep getting an error when executing Account Debit Interest-back Valued scenario automatically.,I keep getting an error when executing Account Debit Interest-back Valued scenario automatically.,1,2,NULL,2018-10-12 00:00:00,2018-11-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,OQB-216-22573,3,Closed,0
804,We have a scenario where test cases which passed in R13 are failling in R17 in a step where they are,We have a scenario where test cases which passed in R13 are failling in R17 in a step where they are switching branches,1,2,NULL,2018-10-12 00:00:00,2018-11-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,AXQ-382-41394,3,Closed,0
805,Most of teller Transactions being put on Hold Instead of committing/Authorizing when executing autom,Most of teller Transactions being put on Hold Instead of committing/Authorizing when executing automatically,1,2,NULL,2018-10-22 00:00:00,2018-11-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,WSV-270-54046,3,Closed,0
806,Close page step from TE to be included in Commerce,Close page step from TE to be included in Commerce,3,4,NULL,2018-10-23 00:00:00,2018-11-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,TNB-660-59220,3,Closed,0
807,Check if the same problem exist in Commerce version,Check if the same problem exist in Commerce version,3,2,NULL,2018-10-24 00:00:00,2018-11-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,ZAO-511-81140,3,Closed,0
808,Missing Field in Validata,Missing Field in Validata,1,2,NULL,2018-10-24 00:00:00,2018-11-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,WLT-677-32602,3,Closed,0
809,"Some Test Cases are unable to Change into branches successfully ","Some Test Cases are unable to Change into branches successfully ",1,2,NULL,2018-10-24 00:00:00,2018-11-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,KYQ-106-58403,3,Closed,0
810,Failed to click 'Commit Deal' button,Failed to click 'Commit Deal' button,1,2,NULL,2018-10-24 00:00:00,2018-11-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,PYP-182-76381,3,Closed,0
811,Navigation issue,Navigation issue,1,2,NULL,2018-10-24 00:00:00,2018-11-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,BGJ-594-72362,3,Closed,0
812,Executive Dashboard Report not Refreshing correctly,Executive Dashboard Report not Refreshing correctly,1,7,NULL,2018-10-24 00:00:00,2018-11-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,KUH-134-79926,3,Closed,0
813,I have a scenario where a test case fails but does not show any error message.,I have a scenario where a test case fails but does not show any error message.,1,2,NULL,2018-10-24 00:00:00,2018-11-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,139,2,0,110,39,IBI-206-26698,3,Closed,0
814,Question regarding adding possible verfication prompt when deploying to Production Environment,Question regarding adding possible verfication prompt when deploying to Production Environment,1,6,NULL,2018-10-27 00:00:00,2018-12-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,112,41,KQU-458-36082,7,Client Action Required,1
815,Should Smart Scripting support the error message `no records matched the selection criteria`,Should Smart Scripting support the error message `no records matched the selection criteria`,1,6,NULL,2018-11-01 00:00:00,2018-11-14 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,MST-169-91279,3,Closed,0
816,"Commerce:test step faild to click the selection screen ","Commerce:test step faild to click the selection screen ",1,2,NULL,2018-11-01 00:00:00,2018-11-08 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,PUU-200-27255,3,Closed,0
817,FTP connection error,FTP connection error,1,2,NULL,2018-11-05 00:00:00,2018-11-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,BMY-554-16237,3,Closed,0
818,Multivalue filelds in records not being imported properly in ABC,Multivalue filelds in records not being imported properly in ABC,3,2,NULL,2018-11-07 00:00:00,2018-12-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,112,41,JXT-658-42052,3,Closed,0
819,Banco Popular. COB Automation Manager. Fatal Error - BEV-247-52290,Banco Popular. COB Automation Manager. Fatal Error - BEV-247-52290,6,2,NULL,2017-09-27 00:00:00,2018-03-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,136,2,0,143,72,YDD-313-24235,4,On Hold,0
820,Question `COBAutomationManager tool be executed from the work stations `,Question `COBAutomationManager tool be executed from the work stations `,1,6,NULL,2017-11-06 00:00:00,2018-03-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,136,2,0,110,39,ETH-215-90405,4,On Hold,0
821,FinIQ Recording error in attribute,FinIQ Recording error in attribute,2,2,NULL,2018-02-19 00:00:00,2018-03-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,BGY-318-15554,4,On Hold,0
